__id;Geo Point;Geo Shape;gml_id;objectid;id_voie;nom_voie;code_insee;nom_commune;type;nom;domaine;surface;nb_pl;categorie;payant;handicape;commentaire;projet_final;tranche_icu;potentiel_photovoltaique;audiar_score_simple;planification
3439;48.13870484300651, -1.6648220581291775;"{""coordinates"": [[-1.664822058129177, 48.13870484300651]], ""type"": ""MultiPoint""}";v_parking.218;218;24304;Inconnu Mode doux non dénommé;35238;Rennes;Parking usuel;Rue Emile Bernard;Public intercommunal;335;18;Moins de 50 places;Non;Oui;DP et Parcelle HY 216 à diviser;Dérogation économique (score < 5);Inférieur à 2°;Ensoleillement insuffisant;0;Non renseigné
3440;48.09086074894428, -1.6433904571192257;"{""coordinates"": [[-1.643390457119226, 48.09086074894428]], ""type"": ""MultiPoint""}";v_parking.236;236;8541;Allée Charles d'Espinay;35238;Rennes;Parking usuel;Rue Abbé henri Grégoire;Public intercommunal;470;22;Moins de 50 places;Non;Oui;DP;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
3441;48.08534072164332, -1.6924233834127886;"{""coordinates"": [[-1.692423383412789, 48.08534072164332]], ""type"": ""MultiPoint""}";v_parking.119;119;8868;Avenue de Bréquigny;35238;Rennes;Parking usuel;Parking - Place  Albert;Public intercommunal;2025;52;De 50 à 100 places;Non;Oui;_Cadran SUD_Potentiel IRVE;Ombrière photovoltaïque;Inférieur à 4°;De 100 à 300 kWc;7;A réaliser priorité 3
3442;48.083148340194796, -1.6648801751876625;"{""coordinates"": [[-1.664880175187663, 48.083148340194796]], ""type"": ""MultiPoint""}";v_parking.322;322;9598;Promenade de la Petite Perrière;35238;Rennes;Parking usuel;Avenue du Portugal;Public intercommunal;1815;58;De 50 à 100 places;Non;Oui;Parcelle LR 268 à diviser;Dérogation économique (score < 5);Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
3443;48.098952398048034, -1.6947598489478224;"{""coordinates"": [[-1.694759848947822, 48.098952398048034]], ""type"": ""MultiPoint""}";v_parking.379;379;23544;Allée Florence Arthaud;35238;Rennes;Parking usuel;Rue Claude Bernard;Public intercommunal;625;20;Moins de 50 places;Non;Non;Parcelles DO 126 et 127;Dérogation économique (score < 5);Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
3445;48.12623222153936, -1.658906741090463;"{""coordinates"": [[-1.658906741090463, 48.12623222153936]], ""type"": ""MultiPoint""}";v_parking.390;390;8750;Rue Albert Camus;35238;Rennes;Parking usuel;Rue de Trégain;Public intercommunal;1010;34;Moins de 50 places;Non;Oui;Parcelle AX 164 à diviser;Dérogation enjeu biodiversité;Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
3447;48.192690068814535, -1.8316714483242216;"{""coordinates"": [[-1.831671448324222, 48.192690068814535]], ""type"": ""MultiPoint""}";v_parking.543;543;24297;Inconnu Mode doux non dénommé;35216;Parthenay-de-Bretagne;Parking usuel;Rue de la Fontaine - Parking école;Public intercommunal;1070;29;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Non renseigné;De 36 à 100 kWc;5;Non renseigné
3449;48.15274316561076, -1.7715904209935585;"{""coordinates"": [[-1.771590420993558, 48.15274316561076]], ""type"": ""MultiPoint""}";v_parking.578;578;4944;Mail du Champ Ragel;35210;Pacé;Parking usuel;Avenue Le Brix 1;Public départemental;645;29;Moins de 50 places;Non;Non;;Hors cadre;Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
3455;48.244879085763586, -1.8528757385068053;"{""coordinates"": [[-1.852875738506805, 48.244879085763586]], ""type"": ""MultiPoint""}";v_parking.691;691;19127;Place Arthur Regnault;35144;Langan;Parking usuel;Rue de Langouët - Eglise;Public intercommunal;115;8;Moins de 50 places;Non renseigné;Non renseigné;stationnement sur linéaire de voie;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
3456;48.29605330696567, -1.9438653852753955;"{""coordinates"": [[-1.943865385275396, 48.29605330696567]], ""type"": ""MultiPoint""}";v_parking.698;698;24210;Inconnu Mode doux non dénommé;35022;Bécherel;Parking usuel;Parking des remparts;Public intercommunal;1510;38;Moins de 50 places;Non;Non;Absence de marquage horizontal;Dérogation enjeu biodiversité;Non renseigné;De 36 à 100 kWc;6;Non renseigné
3457;48.140875348029546, -1.5800295383921281;"{""coordinates"": [[-1.580029538392128, 48.140875348029546]], ""type"": ""MultiPoint""}";v_parking.728;728;7873;les Loges;35334;Thorigné-Fouillard;Parking de covoiturage;Route départementale 86 / Porte de Tizé;Public intercommunal;1060;26;Moins de 50 places;Non;Oui;Source CG35 - gdb maj oct 2012 - Absence de marquage horizontale;Dérogation enjeu biodiversité;Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
3458;48.15195425347483, -1.688234198782954;"{""coordinates"": [[-1.688234198782954, 48.15195425347483]], ""type"": ""MultiPoint""}";v_parking.753;753;23439;Place du Champ Marqué;35278;Saint-Grégoire;Parking usuel;Rue du Champ Marqué;Public intercommunal;400;17;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Inférieur à 4°;De 100 à 300 kWc;7;Non renseigné
3460;48.042066969004395, -1.7070263362673397;"{""coordinates"": [[-1.70702633626734, 48.042066969004395]], ""type"": ""MultiPoint""}";v_parking.806;806;1872;Rue de la Poterie;35066;Chartres-de-Bretagne;Parking usuel;Place de la Liberté;Public intercommunal;890;32;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
3461;48.038562691154254, -1.6707940238016752;"{""coordinates"": [[-1.670794023801675, 48.038562691154254]], ""type"": ""MultiPoint""}";v_parking.811;811;2063;Rue du Gué;35206;Noyal-Châtillon-sur-Seiche;Parking usuel;Rue de Molène;Public intercommunal;820;33;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
3462;48.10332001334427, -1.8096582608247442;"{""coordinates"": [[-1.809658260824744, 48.10332001334427]], ""type"": ""MultiPoint""}";v_parking.879;879;25835;Route de Beuffru;35240;le Rheu;Parking usuel;Lieu-dit Beuffru;Public intercommunal;1010;40;Moins de 50 places;Non;Non;Absence de marquage horizontal;Dérogation enjeu biodiversité;Inférieur à 1°;De 36 à 100 kWc;5;Non renseigné
3463;48.033000689440456, -1.7065664092091228;"{""coordinates"": [[-1.706566409209123, 48.033000689440456]], ""type"": ""MultiPoint""}";v_parking.892;892;25462;Parc de loisirs;35066;Chartres-de-Bretagne;Parking usuel;Rond-point du Parc;Public intercommunal;2100;71;De 50 à 100 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
3464;48.1864863607338, -1.6333096367956772;"{""coordinates"": [[-1.633309636795677, 48.1864863607338]], ""type"": ""MultiPoint""}";v_parking.910;910;26045;Place Jean-Claude Michel;35024;Betton;Parking usuel;Avenue Mozart;Public intercommunal;645;20;Moins de 50 places;Non;Oui;;Dérogation enjeu biodiversité;Inférieur à 4°;De 100 à 300 kWc;7;Non renseigné
3465;48.06750277525244, -1.7174871917943124;"{""coordinates"": [[-1.717487191794312, 48.06750277525244]], ""type"": ""MultiPoint""}";v_parking.262;262;8334;Place de l'Abbé Grimault;35281;Saint-Jacques-de-la-Lande;Parking usuel;Place Abbé Grimault;Public intercommunal;1180;36;Moins de 50 places;Non;Oui;La Commune est ouverte à une évolution avec une faisabilité avant décision;Ombrière photovoltaïque;Inférieur à 2°;Inférieur à 36 kWc;5;Non renseigné
3466;48.225324229267024, -1.570132805716566;"{""coordinates"": [[-1.570132805716566, 48.225324229267024]], ""type"": ""MultiPoint""}";v_parking.936;936;6721;le Cropy;35315;Saint-Sulpice-la-Forêt;Parking usuel;le Cropy - zone de retournement bus;Public intercommunal;200;10;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Inférieur à 2°;Inférieur à 36 kWc;3;Non renseigné
3467;48.13704580918829, -1.5246493885194758;"{""coordinates"": [[-1.524649388519476, 48.13704580918829]], ""type"": ""MultiPoint""}";v_parking.953;953;7036;la Timonière;35001;Acigné;Parking usuel;Rue de la vannerie;Public intercommunal;155;6;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
3468;47.97429185457523, -1.6971839269862419;"{""coordinates"": [[-1.697183926986242, 47.97429185457523]], ""type"": ""MultiPoint""}";v_parking.1071;1071;8181;Route nationale 137;35139;Laillé;Parking de covoiturage;La lande de villiers / La Gaudinais;Public intercommunal;430;9;Moins de 50 places;Non;Oui;1 Place Handicapé;Dérogation enjeu biodiversité;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
3469;48.13413204303478, -1.5471535493641686;"{""coordinates"": [[-1.547153549364169, 48.13413204303478]], ""type"": ""MultiPoint""}";v_parking.1094;1094;26301;Espace nature du Pont d'Ohin;35001;Acigné;Parking usuel;derrière n°6 Terrain de Bi-cross;Public intercommunal;1000;20;Moins de 50 places;Non;Non;Absence de marquage horizontal;Dérogation enjeu biodiversité;Non renseigné;Non renseigné;;Non renseigné
3470;48.08470457356287, -1.683088630599079;"{""coordinates"": [[-1.683088630599079, 48.08470457356287]], ""type"": ""MultiPoint""}";v_parking.333;333;8870;Avenue du Canada;35238;Rennes;Parking usuel;Avenue du Canada;Public intercommunal;1255;46;Moins de 50 places;Non;Oui;Parcelle LY 45 à diviser_CADRAN SUD;Ombrière photovoltaïque;Inférieur à 4°;Inférieur à 36 kWc;5;A réaliser priorité 3
3471;48.13416380820978, -1.540377687595887;"{""coordinates"": [[-1.540377687595887, 48.13416380820978]], ""type"": ""MultiPoint""}";v_parking.1096;1096;24204;Inconnu Mode doux non dénommé;35001;Acigné;Parking usuel;Rue de Rennes;Public intercommunal;325;11;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
3473;48.03692116852007, -1.7005833008522042;"{""coordinates"": [[-1.700583300852204, 48.03692116852007]], ""type"": ""MultiPoint""}";v_parking.1118;1118;24234;Inconnu Mode doux non dénommé;35066;Chartres-de-Bretagne;Parking usuel;Avenue de Brocéliande;Public intercommunal;720;27;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
3474;48.03954451227228, -1.6662897358660376;"{""coordinates"": [[-1.666289735866038, 48.03954451227228]], ""type"": ""MultiPoint""}";v_parking.1122;1122;2121;Place Saint-Léonard;35206;Noyal-Châtillon-sur-Seiche;Parking usuel;Avenue Remondel;Public intercommunal;540;20;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Inférieur à 3°;De 36 à 100 kWc;6;Non renseigné
3475;48.039663582105945, -1.797689194004969;"{""coordinates"": [[-1.797689194004969, 48.039663582105945]], ""type"": ""MultiPoint""}";v_parking.1130;1130;2972;le Pâtis de la Sillandais;35076;Chavagne;Parking usuel;La Sillandais - La Planchette;Public intercommunal;865;25;Moins de 50 places;Non;Non;Absence de marquage horizontale;Dérogation enjeu biodiversité;Non renseigné;Inférieur à 36 kWc;3;Non renseigné
3476;48.11978090598363, -1.598247661722301;"{""coordinates"": [[-1.598247661722301, 48.11978090598363]], ""type"": ""MultiPoint""}";v_parking.1167;1167;7216;Boulevard de Dézerseul;35051;Cesson-Sévigné;Parking usuel;Boulevard des Métairies n°2;Public intercommunal;1200;26;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
3477;48.12238405694677, -1.6016011735663884;"{""coordinates"": [[-1.601601173566388, 48.12238405694677]], ""type"": ""MultiPoint""}";v_parking.1168;1168;24226;Inconnu Mode doux non dénommé;35051;Cesson-Sévigné;Parking usuel;Rue de la Chalotais n°10;Public intercommunal;945;31;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
3479;48.21457498409898, -1.8863163815321458;"{""coordinates"": [[-1.886316381532146, 48.21457498409898]], ""type"": ""MultiPoint""}";v_parking.1183;1183;26094;Place Anita Conti;35245;Romillé;Parking usuel;Rue Anita Conti;Public intercommunal;1155;42;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Non renseigné;De 36 à 100 kWc;7;Non renseigné
3480;48.05179999345557, -1.790744442208058;"{""coordinates"": [[-1.790744442208058, 48.05179999345557]], ""type"": ""MultiPoint""}";v_parking.1184;1184;23836;Inconnu Voie non dénommée;35076;Chavagne;Parking usuel;Rue du Calvaire - Cimetière;Public intercommunal;750;20;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Non renseigné;De 36 à 100 kWc;6;Non renseigné
3482;48.089189963224975, -1.6816098002867301;"{""coordinates"": [[-1.68160980028673, 48.089189963224975]], ""type"": ""MultiPoint""}";v_parking.342;342;8861;Boulevard Albert 1er;35238;Rennes;Parking usuel;Boulevard Albert 1er;Public intercommunal;895;32;Moins de 50 places;Non;Oui;Parcelle CW 724 à diviser;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
3483;48.028735600090975, -1.7525177282365132;"{""coordinates"": [[-1.752517728236513, 48.028735600090975]], ""type"": ""MultiPoint""}";v_parking.2479;2479;24222;Inconnu Mode doux non dénommé;35047;Bruz;Parking usuel;;Public intercommunal;2350;90;De 50 à 100 places;Non;Oui;;Dérogation enjeu biodiversité;Non renseigné;De 100 à 300 kWc;7;Non renseigné
3484;48.0840703376617, -1.615963972467795;"{""coordinates"": [[-1.615963972467795, 48.0840703376617]], ""type"": ""MultiPoint""}";v_parking.2878;2878;24228;Inconnu Mode doux non dénommé;35055;Chantepie;Parking usuel;derrière n°2 rue de la Garenne;Public intercommunal;305;14;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
3485;48.08545855833167, -1.6170368835297209;"{""coordinates"": [[-1.617036883529721, 48.08545855833167]], ""type"": ""MultiPoint""}";v_parking.3685;3685;222;Avenue des Méliettes;35055;Chantepie;Parking usuel;n°2 angle avenue des Méliettes;Public intercommunal;220;9;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Non renseigné;;Non renseigné
3486;47.98211644931503, -1.720331870498207;"{""coordinates"": [[-1.720331870498207, 47.98211644931503]], ""type"": ""MultiPoint""}";v_parking.3696;3696;8174;Square Frédéric Mistral;35139;Laillé;Parking usuel;du n°1 au 15;Public intercommunal;825;27;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Non renseigné;De 36 à 100 kWc;6;Non renseigné
3487;48.03929330454012, -1.6909072651844612;"{""coordinates"": [[-1.690907265184461, 48.03929330454012]], ""type"": ""MultiPoint""}";v_parking.3766;3766;1951;la Conterie;35066;Chartres-de-Bretagne;Parking usuel;Halle de la Conterie;Public intercommunal;2340;90;De 50 à 100 places;Non;Oui;_Potentiel IRVE;Dérogation enjeu biodiversité;Inférieur à 3°;Inférieur à 36 kWc;5;Non renseigné
3488;48.10553256149472, -1.869218596212631;"{""coordinates"": [[-1.869218596212631, 48.10553256149472]], ""type"": ""MultiPoint""}";v_parking.3786;3786;3025;Place du Centre;35080;Cintré;Parking usuel;Impasse du Cormelet;Public intercommunal;712;11;Moins de 50 places;Non;Oui;Parcelles B 460, 461 et 462 appartenant à RM;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
3490;48.095928719005244, -1.7124757499024552;"{""coordinates"": [[-1.712475749902455, 48.095928719005244]], ""type"": ""MultiPoint""}";v_parking.3829;3829;9413;Chemin de la Taupinais;35238;Rennes;Parking usuel;Taupinais;Public intercommunal;785;30;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
3491;48.13219792988886, -1.654194859466787;"{""coordinates"": [[-1.654194859466787, 48.13219792988886]], ""type"": ""MultiPoint""}";v_parking.3834;3834;9691;Rue des Longs Prés;35238;Rennes;Parking usuel;Jatrdin d'Almaty;Public intercommunal;280;12;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
3496;48.11891763501685, -1.7535246287713595;"{""coordinates"": [[-1.75352462877136, 48.11891763501685]], ""type"": ""MultiPoint""}";v_parking.554;554;5582;Rue des Roses;35353;Vezin-le-Coquet;Parking usuel;Rue des Roses;Public intercommunal;1960;66;De 50 à 100 places;Non;Oui;Poche faisant partie du dossier de concertation des Znr terminée le 18.03.2024. La commune signale que son devenir dépendra du projet de renouvellement urbain;Ombrière photovoltaïque;Inférieur à 3°;De 36 à 100 kWc;8;A réaliser priorité 3
3499;48.019733648033245, -1.7071582176744833;"{""coordinates"": [[-1.707158217674483, 48.019733648033245]], ""type"": ""MultiPoint""}";v_parking.4621;4621;2487;Avenue Colette Besson;35363;Pont-Péan;Parking usuel;;Public intercommunal;145;11;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Non renseigné;Inférieur à 36 kWc;4;Non renseigné
3507;48.00370469749728, -1.672772965460006;"{""coordinates"": [[-1.672772965460006, 48.00370469749728]], ""type"": ""MultiPoint""}";v_parking.5369;5369;2452;Rue Théophile Briant;35208;Orgères;Parking usuel;;Public intercommunal;410;16;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;3;Non renseigné
3508;48.09467350572354, -1.7945827993094232;"{""coordinates"": [[-1.794582799309423, 48.09467350572354]], ""type"": ""MultiPoint""}";v_parking.5424;5424;24305;Inconnu Mode doux non dénommé;35240;le Rheu;Parking usuel;;Public régional;1650;60;De 50 à 100 places;Non;Non;longitudinal le long de la voie;Hors cadre;Inférieur à 2°;De 100 à 300 kWc;7;Non renseigné
3509;48.18471808853393, -1.6518953946070432;"{""coordinates"": [[-1.651895394607043, 48.18471808853393]], ""type"": ""MultiPoint""}";v_parking.5515;5515;5982;Rue du Trégor;35024;Betton;Parking usuel;;Public intercommunal;265;7;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
3511;48.08926442747823, -1.6171811942058958;"{""coordinates"": [[-1.617181194205896, 48.08926442747823]], ""type"": ""MultiPoint""}";v_parking.5718;5718;248;Rue du Portail;35055;Chantepie;Parking usuel;;Public intercommunal;150;10;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
3512;48.15549579596717, -1.6844442339515489;"{""coordinates"": [[-1.684444233951549, 48.15549579596717]], ""type"": ""MultiPoint""}";v_parking.5860;5860;6359;Rue de Bellevue;35278;Saint-Grégoire;Parking usuel;;Public intercommunal;530;26;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
3513;48.15962485177558, -1.6842267297611018;"{""coordinates"": [[-1.684226729761102, 48.15962485177558]], ""type"": ""MultiPoint""}";v_parking.5863;5863;6530;Square du Vivier Louis;35278;Saint-Grégoire;Parking usuel;;Public intercommunal;150;6;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
3515;48.120681353387795, -1.7590885787460189;"{""coordinates"": [[-1.759088578746019, 48.120681353387795]], ""type"": ""MultiPoint""}";v_parking.6207;6207;5580;Rue de la Rosais;35353;Vezin-le-Coquet;Parking usuel;;Public intercommunal;265;13;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
3522;48.1788395699751, -1.6476676983577871;"{""coordinates"": [[-1.647667698357787, 48.1788395699751]], ""type"": ""MultiPoint""}";v_parking.907;907;5934;Avenue de Moretonhampstead;35024;Betton;Parking usuel;PK des Omblais;Public intercommunal;2940;117;De 100 à 250 places;Non;Oui;2 emplacements Cars. La commune confirme les ombrières en priorité 1;Ombrière photovoltaïque;Inférieur à 3°;De 100 à 300 kWc;8;A réaliser priorité 1
3524;48.04061908486526, -1.5905021621195632;"{""coordinates"": [[-1.590502162119563, 48.04061908486526]], ""type"": ""MultiPoint""}";v_parking.6960;6960;22150;Rue des Riédones;35352;Vern-sur-Seiche;Parking usuel;;Public intercommunal;;15;Moins de 50 places;Non renseigné;Oui;;Non renseigné;Non renseigné;Non renseigné;;Réalisé
3525;48.0387417613977, -1.593872276739919;"{""coordinates"": [[-1.593872276739919, 48.0387417613977]], ""type"": ""MultiPoint""}";v_parking.6964;6964;22148;Allée de l'Enclos;35352;Vern-sur-Seiche;Parking usuel;;Public intercommunal;;0;Moins de 50 places;Non;Non renseigné;;Non renseigné;Non renseigné;Non renseigné;;Réalisé
3526;48.2235520089551, -1.7966449131205373;"{""coordinates"": [[-1.796644913120537, 48.2235520089551]], ""type"": ""MultiPoint""}";v_parking.5735;5735;4465;Rue des Pêchers;35120;Gévezé;Parking usuel;;Public intercommunal;200;6;Moins de 50 places;Non;Oui;;Hors cadre;Non renseigné;Inférieur à 36 kWc;4;Non renseigné
3527;48.18332186767215, -1.639822689332976;"{""coordinates"": [[-1.639822689332976, 48.18332186767215]], ""type"": ""MultiPoint""}";v_parking.913;913;5997;Place Charles de Gaulle;35024;Betton;Parking usuel;Place Charles de Gaulle;Public intercommunal;1310;41;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Inférieur à 3°;De 36 à 100 kWc;5;Non renseigné
3528;48.211114773441594, -1.6308227722309503;"{""coordinates"": [[-1.63082277223095, 48.211114773441594]], ""type"": ""MultiPoint""}";v_parking.918;918;6221;Place de l'Eglise;35079;Chevaigné;Parking usuel;Place de l'Eglise;Public intercommunal;465;11;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
3529;48.1202600857264, -1.6034866864843853;"{""coordinates"": [[-1.603486686484385, 48.1202600857264]], ""type"": ""MultiPoint""}";v_parking.992;992;7188;Place de la Chalotais;35051;Cesson-Sévigné;Parking usuel;Mairie Annexe;Public intercommunal;1770;52;De 50 à 100 places;Non;Oui;La Commune est favorable;Ombrière photovoltaïque;Inférieur à 4°;Inférieur à 36 kWc;5;A réaliser priorité 1
3531;48.127596002566825, -1.597305427687273;"{""coordinates"": [[-1.597305427687273, 48.127596002566825]], ""type"": ""MultiPoint""}";v_parking.987;987;7187;Rue de la Chalotais;35051;Cesson-Sévigné;Parking usuel;Nouveau Cimetière;Public intercommunal;1220;29;Moins de 50 places;Non;Oui;;Dérogation ICU +4°;Inférieur à 5°;Inférieur à 36 kWc;5;Non renseigné
3532;48.11557289817913, -1.5937737304752304;"{""coordinates"": [[-1.59377373047523, 48.11557289817913]], ""type"": ""MultiPoint""}";v_parking.1024;1024;7326;Route de la Valette;35051;Cesson-Sévigné;Parking usuel;Route de la Valette (palais des sports);Public intercommunal;9430;341;De 250 à 500 places;Non;Oui;La Commune est favorable;Ombrière photovoltaïque;Inférieur à 4°;Supérieur à 500 kWc;10;A réaliser priorité 1
3533;48.1182654675891, -1.6104762293777433;"{""coordinates"": [[-1.610476229377743, 48.1182654675891]], ""type"": ""MultiPoint""}";v_parking.1016;1016;7274;Allée du Muguet;35051;Cesson-Sévigné;Parking usuel;Cinéma;Public intercommunal;985;23;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
3535;48.15877067077663, -1.5801223186590556;"{""coordinates"": [[-1.580122318659056, 48.15877067077663]], ""type"": ""MultiPoint""}";v_parking.1180;1180;7611;Rue du Bocage;35334;Thorigné-Fouillard;Parking usuel;Rue du Bocage;Public intercommunal;1570;72;De 50 à 100 places;Non;Oui;;Dérogation gisement foncier;Inférieur à 3°;De 100 à 300 kWc;7;Non renseigné
3536;48.09650427142864, -1.6479071940385732;"{""coordinates"": [[-1.647907194038573, 48.09650427142864]], ""type"": ""MultiPoint""}";v_parking.3745;3745;8970;Rue Maurice Hay;35238;Rennes;Parking usuel;entre n°53 et 55;Public intercommunal;200;8;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
3537;48.10002093962613, -1.6984242732993515;"{""coordinates"": [[-1.698424273299352, 48.10002093962613]], ""type"": ""MultiPoint""}";v_parking.3795;3795;10057;Rue Roger-Henri Guerrand;35238;Rennes;Parking usuel;Rue Roger-Henry Guerrand;Public intercommunal;930;31;Moins de 50 places;Non;Non;Parcelle DO 218 en cours de rétrocession Territoires_Cadran OUEST;Ombrière photovoltaïque;Inférieur à 3°;Inférieur à 36 kWc;5;A réaliser priorité 1
3543;48.150433021110416, -1.7762194317047375;"{""coordinates"": [[-1.776219431704738, 48.150433021110416]], ""type"": ""MultiPoint""}";v_parking.5570;5570;4838;Rue Ernest Renan;35210;Pacé;Parking usuel;;Public intercommunal;1380;16;Moins de 50 places;Non;Non renseigné;;Ombrière photovoltaïque;Inférieur à 3°;De 36 à 100 kWc;6;Non renseigné
3544;48.152466612642364, -1.7883756448518855;"{""coordinates"": [[-1.788375644851885, 48.152466612642364]], ""type"": ""MultiPoint""}";v_parking.5556;5556;4868;Rue de Konna;35210;Pacé;Parking usuel;;Public intercommunal;280;20;Moins de 50 places;Non;Non;bataille sur voie;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
3545;48.145316672943885, -1.682069577626093;"{""coordinates"": [[-1.682069577626093, 48.145316672943885]], ""type"": ""MultiPoint""}";v_parking.5853;5853;6367;Rue de la Bretèche;35278;Saint-Grégoire;Parking usuel;;Public intercommunal;425;14;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Inférieur à 3°;Inférieur à 36 kWc;5;Non renseigné
3546;48.16042018593698, -1.5754265919088168;"{""coordinates"": [[-1.575426591908817, 48.16042018593698]], ""type"": ""MultiPoint""}";v_parking.5907;5907;7692;Rue Millig Ar Skanv dit Glenmor;35334;Thorigné-Fouillard;Parking usuel;;Public intercommunal;220;11;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
3550;48.150708493784194, -1.655123486509685;"{""coordinates"": [[-1.655123486509685, 48.150708493784194]], ""type"": ""MultiPoint""}";v_parking.6935;6935;6466;Maison Blanche;35278;Saint-Grégoire;Parking usuel;;Public intercommunal;160;9;Moins de 50 places;Non;Non;;Non renseigné;Non renseigné;Non renseigné;;Non renseigné
3554;48.149754533873605, -1.7925489457609962;"{""coordinates"": [[-1.792548945760996, 48.149754533873605]], ""type"": ""MultiPoint""}";v_parking.6055;6055;4831;Rue du Docteur Léon;35210;Pacé;Parking usuel;;Public intercommunal;500;22;Moins de 50 places;Non renseigné;Non renseigné;épi sur voie sans marquages;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
3555;48.09512497187446, -1.800854091596255;"{""coordinates"": [[-1.800854091596255, 48.09512497187446]], ""type"": ""MultiPoint""}";v_parking.6066;6066;3687;Rue de la Rabine;35240;le Rheu;Parking usuel;;Public intercommunal;75;5;Non renseigné;Non;Non;pas de marquages;Dérogation économique (score < 5);Inférieur à 3°;Non renseigné;;Non renseigné
3556;48.09596638806446, -1.7985824241392236;"{""coordinates"": [[-1.798582424139224, 48.09596638806446]], ""type"": ""MultiPoint""}";v_parking.6068;6068;3610;Clos des Badiers;35240;le Rheu;Parking usuel;;Public intercommunal;200;8;Moins de 50 places;Non;Non;pas de marquages;Dérogation économique (score < 5);Inférieur à 3°;Non renseigné;;Non renseigné
